zipcode,solar_radiation
52498,4.0
97019,3.32
95347,6.02
70070,4.35
62983,4.25
54747,3.91
59419,4.91
73072,5.2
93437,5.03
71762,4.43
94509,5.64
80001,5.78
95464,6.11
75495,4.95
81077,6.59
70807,4.33
62541,4.12
94502,5.03
86403,7.16
83630,5.88
63011,4.37
78653,4.68
80916,6.34
99517,error
65050,4.49
80530,5.92
59761,4.48
80470,6.2
67758,5.99
68528,4.64
57069,4.44
92065,6.66
70127,4.27
83858,4.72
99137,4.8
98003,3.33
61855,4.03
58216,4.0
55981,3.95
63365,4.42
66780,4.67
90035,5.72
68504,4.64
99662,error
67491,5.19
63465,4.22
97735,5.97
77457,4.37
92260,7.52
53506,3.89
70616,4.1
64481,4.39
93386,6.01
64080,4.56
62273,4.27
70080,4.4
81022,6.66
54927,3.85
78026,4.71
72359,4.49
90071,5.72
70527,4.33
75246,4.86
55935,3.86
92250,7.66
73568,5.38
59929,4.56
94568,5.54
93107,6.09
52243,4.02
62442,4.1
77316,4.32
61547,4.01
95460,4.77
79920,7.22
71230,4.49
95813,5.64
52224,4.06
73119,5.23
62446,4.19
72854,4.51
76871,5.41
78109,4.61
90081,5.72
54565,4.08
69041,5.79
73102,5.23
60459,3.72
89085,7.77
99210,4.78
62628,4.32
89077,7.56
95485,6.22
71052,4.4
92877,5.79
80908,6.34
90834,5.15
59241,4.67
73061,5.14
72858,4.56
78756,4.72
72425,4.29
52653,4.05
68927,5.28
74560,4.73
90221,5.43
95462,5.01
55018,4.0
75847,4.41
91126,5.88
97452,4.36
94002,5.14
58402,4.27
63351,4.37
58106,4.08
72303,4.39
62634,4.13
94060,4.61
94279,5.64
94299,5.64
62662,4.27
73053,5.41
98445,3.16
84533,7.61
90411,5.59
67646,5.45
65711,4.46
52730,3.95
53963,3.68
63769,4.34
78332,4.51
75411,4.73
74561,4.7
78607,5.21
60204,3.66
80006,5.78
58222,4.08
75880,4.62
66946,4.87
90308,5.43
75395,4.86
53061,3.82
95345,6.42
80454,5.83
73067,5.29
91608,6.02
95031,5.94
55750,3.94
61361,3.95
58540,4.43
65664,4.47
80107,6.16
68628,4.79
99759,error
98418,3.33
58731,4.25
72035,4.36
53577,3.88
54774,3.88
60680,3.72
73459,5.09
62809,4.12
76199,5.1
77258,4.59
55340,4.14
83343,5.92
79740,6.51
77590,4.49
89043,7.67
92637,5.56
75336,4.85
99622,error
55323,4.01
79755,6.33
73664,5.66
87418,7.35
95154,5.83
63879,4.34
97520,5.71
63561,4.29
78609,5.05
87184,7.52
93215,5.92
77052,4.15
66865,4.89
83839,4.65
86520,7.38
60933,3.97
66936,5.22
53016,3.73
77450,4.29
87347,7.25
92366,8.22
95692,5.69
55372,4.01
58538,4.65
59115,5.08
73720,5.27
61422,4.09
77612,4.24
68443,4.67
60061,3.77
55811,4.02
74636,5.16
52334,4.01
75102,4.84
66201,4.58
97465,4.41
69038,5.52
96759,4.52
85236,7.53
63401,4.3
91377,6.34
74002,4.91
98262,3.33
75232,4.97
73098,5.14
62476,4.21
91714,5.63
95164,5.83
96337,7.62
75398,4.86
84735,7.01
99009,4.78
99520,error
81424,6.66
78256,4.61
65580,4.47
70174,4.32
68647,4.72
74831,5.12
67217,5.1
93775,5.96
53129,3.82
84124,5.87
67669,5.42
57716,5.4
76014,4.96
90267,4.99
70519,4.44
61872,4.02
72756,4.66
79114,6.43
94951,5.36
72460,4.43
59301,4.93
89439,7.08
59542,4.77
84403,6.06
92592,6.71
76020,5.23
70601,4.1
67502,5.28
60126,3.74
96739,3.14
83846,4.38
80150,6.16
80860,6.84
70814,4.31
77209,4.15
64856,4.68
57661,4.88
83285,5.17
76308,5.46
99518,error
62474,4.07
66617,4.7
57787,5.11
58261,4.0
54414,3.86
54557,3.92
59923,4.56
94102,4.05
77833,4.47
84747,6.89
75060,5.01
73164,5.23
93519,8.23
83716,5.8
68144,4.5
71742,4.51
75433,4.78
75487,4.65
61929,4.05
68787,4.55
62095,4.19
98259,3.14
91618,6.02
53221,3.82
96079,5.97
75751,4.72
68331,4.77
87190,7.45
92662,5.47
53074,3.8
83229,5.58
71659,4.49
99803,error
74641,5.07
55706,3.94
76648,4.9
60458,3.71
96013,6.33
66873,5.01
92129,5.76
56334,4.05
79378,6.54
94011,5.13
56574,4.03
82009,5.55
74359,4.79
74602,5.11
77212,4.15
97420,3.98
74441,4.71
63456,4.38
91182,5.88
70051,4.37
78261,4.62
95684,6.43
85248,7.53
84091,5.77
54739,3.85
92334,6.44
60451,3.71
99773,error
62894,4.3
74360,4.67
68517,4.62
72941,4.64
82936,5.85
93406,6.31
87061,7.16
62010,4.34
94041,5.75
77063,4.15
85378,7.6
76523,4.72
75315,4.86
57032,4.4
78608,5.04
72732,4.59
58104,4.11
93274,5.91
58750,4.23
79108,6.37
71102,4.37
53057,3.74
93206,5.99
68982,5.23
85613,7.23
85671,7.68
56162,4.2
75119,4.92
70669,4.1
61816,4.02
62248,4.35
83660,5.83
75312,4.86
64054,4.52
92136,5.44
90046,6.02
57266,4.27
76241,5.13
60534,3.71
85306,7.59
79366,6.23
57714,5.38
56068,4.12
67072,5.04
55977,3.94
90024,5.59
61482,4.17
70788,4.34
80497,5.65
85754,7.62
83234,5.55
55360,4.09
76957,5.76
57763,5.45
67901,6.05
76716,4.78
72416,4.35
77994,4.51
67211,5.1
96773,2.72
91106,5.88
72158,4.41
59107,5.05
55912,3.95
78231,4.65
93944,4.58
53933,3.65
90608,5.49
68026,4.49
82215,5.58
79914,7.36
54173,4.02
91977,6.28
65571,4.44
68629,4.58
59430,4.82
95545,5.34
56577,4.0
89144,7.84
84003,6.0
56646,3.87
93303,6.01
85062,7.35
85353,7.42
53119,3.76
85085,7.54
66523,4.79
78860,5.17
95351,5.83
65263,4.46
74429,4.8
90090,5.72
54126,3.87
79916,7.31
61373,3.85
54165,3.84
59711,4.9
59544,4.61
85130,7.51
58483,4.31
66210,4.56
60642,3.72
98288,3.26
60961,3.82
53777,4.02
91205,5.85
85075,7.35
82844,5.14
68419,4.66
92802,5.54
63625,4.44
58440,4.47
62380,4.2
97128,3.72
66762,4.65
74884,4.96
65737,4.51
93740,5.83
83634,6.03
61091,3.81
81038,6.3
88585,7.36
85249,7.43
61320,3.91
53026,3.81
56291,4.31
76639,4.81
64012,4.57
86305,7.79
65203,4.47
87012,7.13
71336,4.46
60644,3.71
64730,4.58
65708,4.5
81324,6.86
54004,3.96
79102,6.43
70730,4.35
99801,error
90832,5.15
72121,4.4
78501,4.74
89803,6.48
67144,5.03
90714,5.4
75954,4.5
68588,4.61
89136,7.62
58078,4.1
77265,4.15
60409,3.66
77581,4.25
78333,4.51
71363,4.44
76708,4.86
55025,4.03
76820,5.3
85025,7.35
53007,3.83
67740,5.71
99772,error
74565,4.72
72539,4.46
68847,5.1
62739,4.24
85923,7.6
79836,7.24
66423,4.9
71467,4.37
65648,4.46
65625,4.57
77855,4.57
61242,3.97
57349,4.49
78384,4.65
60525,3.71
77415,4.19
58330,4.05
85309,7.57
74059,5.1
69001,5.53
79245,5.95
74833,4.98
65323,4.5
68010,4.5
89721,7.21
69163,5.39
90210,5.59
80463,5.59
98337,3.21
93022,6.43
85734,7.65
98547,2.99
85023,7.56
98115,3.45
70421,4.66
85922,7.54
76933,5.76
77841,4.5
84023,6.03
54735,3.94
95488,5.06
67640,5.43
71660,4.51
99636,error
54601,3.97
52501,4.2
68179,4.51
78547,4.89
82649,6.1
75479,4.9
99767,error
75692,4.55
82721,5.16
53947,3.7
61012,3.68
57358,4.71
63473,4.3
99170,4.82
91331,6.29
55449,4.13
72341,4.38
76877,5.36
85630,7.61
62794,4.24
72751,4.67
82640,5.48
56626,4.01
94016,3.84
79093,6.23
95552,6.25
92692,5.58
63771,4.31
75207,4.95
73111,5.16
75094,4.93
85282,7.45
70809,4.36
53956,3.73
74939,4.48
88232,6.82
80109,6.16
53803,3.8
57323,4.54
72902,4.63
85724,7.62
75390,4.89
83221,5.65
97539,5.34
94586,5.75
58212,4.1
53817,3.88
72635,4.49
52306,3.96
68123,4.48
62851,4.23
60958,3.78
63010,4.36
53946,3.73
95443,5.96
80819,6.2
56634,3.95
55415,4.09
98121,3.5
94957,5.42
86547,7.54
70372,4.34
58755,4.23
77048,4.25
75567,4.6
54405,3.82
92371,3.95
94949,5.45
99922,error
99171,4.89
91326,6.16
63022,4.36
91759,7.11
61301,3.85
76861,5.73
83536,4.66
84028,5.72
96795,2.86
75968,4.36
57030,4.31
66052,4.62
69157,5.24
66532,4.6
95765,5.71
96020,6.55
98279,3.51
54810,3.94
70471,4.42
55056,3.99
82605,5.7
92698,5.15
96707,5.62
67637,5.54
86325,7.58
60504,3.73
54450,3.9
83321,6.04
67863,5.94
85711,7.67
67422,5.07
94976,5.42
56440,4.1
89105,7.62
56655,3.96
75032,4.77
92339,7.42
75563,4.59
76108,5.18
97414,4.16
98190,3.5
65250,4.44
60954,3.73
59640,5.13
87301,7.43
60653,3.72
74055,4.73
88417,7.16
94807,5.07
54756,4.04
64744,4.56
78948,4.61
98235,3.02
73766,5.21
97533,5.17
62886,4.22
93628,6.83
63179,4.31
61563,4.11
97711,5.47
55577,4.13
56131,4.31
92252,8.28
73096,5.53
63119,4.34
52626,4.22
95062,4.83
94017,3.84
70531,4.33
87701,7.31
85346,7.75
95972,5.99
62339,4.17
73726,5.48
54411,3.79
61204,4.07
99515,error
68114,4.52
91790,5.63
92652,5.15
84755,7.37
81290,6.38
54612,3.93
74438,4.82
64147,4.57
64153,4.59
82836,5.05
53542,3.76
77029,4.1
79533,5.78
89054,7.89
52411,3.95
68456,4.79
83327,5.96
96733,5.93
97532,5.13
72075,4.42
79735,6.76
56649,3.89
58316,4.2
95630,5.74
95115,5.83
61930,4.04
83728,6.0
94127,4.05
99330,5.42
93067,6.22
98392,3.32
77076,4.2
88434,6.79
74058,5.05
67844,5.88
58785,4.31
87573,7.16
73540,5.47
61932,4.01
76629,4.73
75706,4.68
76932,6.24
70891,4.37
81658,5.78
86445,7.9
92140,5.76
53267,3.89
88002,6.88
82838,4.63
84335,5.73
88242,6.75
70156,4.32
95834,5.68
73125,5.23
62517,4.19
58237,4.1
73121,5.16
97633,6.22
84064,5.89
80602,6.06
66012,4.59
54981,3.84
66442,4.87
63656,4.45
85132,7.7
57329,4.7
92281,7.58
75773,4.69
83122,5.12
76225,5.28
95837,5.68
53042,3.82
75160,4.84
97236,3.41
78330,4.51
61424,3.99
61526,3.98
75210,4.86
90049,5.59
53063,3.92
63441,4.36
95412,5.69
85935,7.4
96755,3.85
58466,4.32
73538,5.42
73040,5.5
74702,4.94
74157,4.82
97009,3.3
78123,4.64
68954,4.97
74339,4.67
88051,7.58
59520,4.83
56688,4.08
76654,4.91
69155,5.57
69121,5.61
65730,4.63
95828,5.76
61047,3.81
71050,4.42
90842,5.15
56570,4.23
70065,4.45
77237,4.07
70004,4.32
70763,4.39
61311,3.92
68974,4.96
57718,5.43
54978,3.81
64021,4.46
85742,7.54
87305,7.35
63021,4.36
79536,5.77
99770,error
97368,3.41
87412,7.5
90303,5.43
62846,4.22
81073,6.55
71644,4.52
99576,error
66626,4.71
99146,4.26
72223,4.39
98610,3.77
59827,4.81
71745,4.48
71024,4.37
91987,error
52644,4.03
84664,6.1
98041,3.44
58762,4.2
77378,4.28
87581,6.9
72101,4.47
58625,4.54
68883,4.93
72745,4.71
78879,4.97
57373,4.63
66425,4.63
91701,6.39
64119,4.61
75241,4.88
65548,4.44
68942,5.22
76474,5.48
53089,3.76
84511,7.27
73651,5.63
76352,5.44
53060,3.81
55322,4.09
97306,3.88
52316,4.06
56276,4.23
64198,4.59
72714,4.68
68315,4.9
63349,4.41
88536,7.36
80757,6.02
99328,5.01
79904,7.22
84061,5.67
93302,6.01
78344,5.0
97730,5.53
74073,4.84
84004,6.05
79031,6.59
55595,4.13
92096,5.97
62855,4.16
67360,4.88
56036,4.0
59022,5.0
98941,4.56
63115,4.31
68073,4.52
83233,5.61
58214,4.06
97102,3.2
81320,6.48
77575,4.27
80535,5.4
56137,4.23
72461,4.47
60475,3.72
68138,4.46
90075,5.72
79036,6.29
97436,3.94
77547,4.1
83541,4.87
80997,6.19
98587,3.02
79980,7.36
77354,4.26
67432,4.95
76655,4.84
95383,6.44
57522,4.82
66514,4.89
78761,4.88
68602,4.67
54511,4.11
72201,4.37
96025,6.57
57067,4.58
77568,4.49
67216,5.1
68739,4.52
67045,4.91
93772,5.96
70179,4.32
54481,3.83
76107,5.1
74546,4.66
77254,4.15
63867,4.31
53561,3.87
66049,4.61
93644,6.61
70785,4.37
94268,5.64
95942,6.36
89402,7.28
91771,5.75
53816,3.85
79761,6.43
56277,4.18
57422,4.28
57472,4.62
65327,4.41
72428,4.44
52534,4.21
63937,4.44
65039,4.44
86339,7.64
78553,4.44
72020,4.47
77617,4.61
68368,4.77
73763,5.36
75976,4.44
54215,3.85
75083,4.94
60696,3.72
76547,4.87
95055,5.79
77710,4.21
66060,4.64
76823,5.54
55572,4.12
95021,5.99
77530,3.96
96208,error
76622,4.95
96037,6.1
76070,5.15
82213,5.54
56168,4.31
73507,5.4
79247,5.63
64499,4.46
95007,5.85
93276,5.96
68371,4.86
66219,4.56
56550,4.02
56548,3.97
84083,6.17
55065,3.98
94512,5.51
61650,3.99
67561,5.28
93033,5.25
72669,4.48
59053,4.83
53810,3.9
55767,4.02
58849,4.4
97221,3.54
79925,7.38
73149,5.19
62081,4.3
93423,6.74
94805,5.07
91752,5.94
89012,7.58
72066,4.44
92091,4.8
71032,4.41
60016,3.58
98528,3.14
53105,3.73
74567,4.54
96031,6.25
58627,4.79
74726,4.87
60145,3.69
56161,4.28
56214,4.16
56349,4.13
61371,3.88
74531,4.85
75641,4.56
66085,4.58
82242,5.5
55374,4.11
98391,2.95
92068,5.48
83708,6.0
92620,5.54
67650,5.61
56167,4.29
59019,5.04
99228,4.78
95237,5.74
96765,3.81
88006,7.57
83713,5.97
60012,3.77
78247,4.5
68781,4.67
82944,5.79
98312,3.14
97124,3.57
98256,2.89
65623,4.55
78359,4.54
80118,6.04
54552,4.03
74050,4.88
61820,4.01
82324,4.98
80633,5.82
87113,7.54
61323,3.9
72923,4.63
77522,4.23
62677,4.17
79185,6.43
98611,3.15
90809,5.15
77417,4.32
65337,4.45
93720,5.83
94208,5.64
54732,3.98
91702,6.01
80469,5.38
54474,3.91
97498,3.79
95220,5.75
83709,6.01
65532,4.44
76670,4.95
52765,4.0
93267,5.98
76114,5.18
76873,5.54
85005,7.35
67353,4.93
77844,4.5
76120,5.08
54640,3.85
70826,4.37
63131,4.39
56265,4.25
68439,4.76
79606,5.77
55982,3.99
93610,5.89
61125,3.8
87538,7.22
60173,3.78
97752,5.62
56091,4.07
57006,4.34
72367,4.47
85207,7.54
99006,4.74
87710,7.08
89523,7.08
66063,4.6
93518,7.08
88595,7.36
75861,4.69
53556,3.81
95922,6.35
88353,7.38
54868,3.84
76484,5.28
67739,5.67
99829,error
93844,5.96
61476,4.0
79997,7.36
89044,7.62
72642,4.42
85387,7.74
77364,4.41
61370,3.88
54180,3.82
89425,6.37
92373,6.78
76549,4.98
62928,4.19
75243,4.94
53011,3.78
67837,5.96
76059,5.15
77360,4.55
69027,5.6
90265,6.06
58382,4.04
71845,4.47
55597,4.13
92382,7.61
67008,5.03
89018,8.28
60501,3.71
84621,6.36
72644,4.38
54463,3.82
62445,4.11
92060,7.17
77856,4.64
94511,5.58
71864,4.44
78407,4.34
92656,5.15
75788,4.53
72145,4.45
74063,4.89
53579,3.71
70078,4.35
62815,4.19
96075,6.3
60516,3.75
65083,4.53
68844,5.01
66067,4.6
95035,5.86
98168,3.33
99635,error
98322,3.21
90060,5.72
63071,4.49
61041,3.88
73546,5.56
56344,4.02
72670,4.51
79086,6.34
57793,5.24
76684,4.95
77431,4.23
60607,3.72
57584,4.99
96792,5.02
63779,4.31
84016,6.02
98536,3.07
83227,5.82
72392,4.44
73093,5.17
80027,5.55
73118,5.17
56659,4.08
60399,3.58
98541,2.91
64681,4.47
85611,7.74
95140,6.35
92649,5.16
75760,4.49
52237,3.93
71209,4.38
55940,3.99
90020,5.72
60566,3.71
55320,4.07
84751,7.18
62890,4.25
91408,6.05
71468,4.34
98248,3.38
94249,5.64
71957,4.47
75460,4.75
70896,4.37
73536,5.33
59258,4.63
74015,4.81
99557,error
85775,7.62
94506,5.68
99677,error
98417,3.33
98198,3.33
76828,5.56
69217,5.01
62056,4.28
78411,4.44
68531,4.65
60155,3.71
55952,3.89
67468,4.99
67458,5.05
70637,4.3
84649,6.56
97750,5.34
61431,4.1
58054,4.38
65810,4.42
80487,5.46
53572,3.85
59729,4.82
54138,4.1
70049,4.31
55785,4.13
85255,7.43
65772,4.58
94925,5.42
98649,3.17
62305,4.27
56729,3.9
57249,4.44
59046,5.15
75941,4.42
99208,4.78
95439,5.38
65349,4.49
97459,3.96
76448,5.48
64064,4.54
60693,3.72
89112,7.62
64701,4.56
62701,4.14
70817,4.36
62069,4.28
69218,5.56
61519,4.11
73543,5.44
99675,error
62887,4.19
95480,5.22
98364,3.24
96054,6.41
62935,4.23
66647,4.71
61470,4.03
67764,5.88
59338,5.0
75844,4.53
77032,4.24
62630,4.29
57523,4.94
68874,5.06
71966,4.43
95486,5.01
73944,6.23
99836,error
83729,6.0
70437,4.41
66058,4.63
59527,4.82
65468,4.44
83277,5.68
66858,5.01
60078,3.8
67215,5.1
91499,6.05
60647,3.72
70808,4.37
52590,4.29
97209,3.35
67864,5.91
62262,4.22
63373,4.29
56007,4.0
61701,4.01
57656,4.93
62048,4.19
89034,7.75
85211,7.41
79734,6.84
74146,4.86
65752,4.45
77087,4.25
72845,4.48
94042,5.75
55433,4.11
74358,4.67
79752,6.54
90089,5.72
56448,4.11
75845,4.4
91221,5.85
99688,error
68327,4.95
97317,3.8
60605,3.72
54858,3.94
85322,7.66
60610,3.67
93786,5.96
62464,4.11
76630,4.87
87323,7.48
91416,6.05
57107,4.39
92659,4.72
83344,5.92
61534,4.03
85295,7.53
74039,4.92
68635,4.7
62030,4.32
77502,4.18
66537,4.77
96843,5.68
85739,7.73
72687,4.48
72811,4.52
78934,4.43
95531,4.59
55936,3.98
66839,4.64
69149,5.65
92808,5.63
76626,4.84
67049,5.25
55175,4.1
84325,5.53
56289,4.14
72629,4.42
53538,3.8
99017,5.06
99674,error
58640,4.65
64441,4.42
81240,6.58
73104,5.23
61080,3.76
76692,4.96
87749,7.07
84775,6.75
56001,4.02
68935,4.98
62765,4.24
58277,4.06
56901,error
65059,4.45
54530,3.94
98503,3.13
97411,4.1
84624,6.79
70774,4.37
92235,7.43
97203,3.41
67002,5.09
94063,5.65
84311,5.73
62914,4.24
56446,4.11
79423,6.36
93792,5.96
70130,4.32
63774,4.32
68723,4.56
93888,5.96
56320,4.09
95950,5.74
60652,3.72
53516,3.82
71802,4.46
95669,5.9
96780,3.45
80477,5.46
82840,5.11
78025,5.22
89173,7.62
61846,4.0
68947,5.2
75285,4.86
80832,6.44
95336,5.78
62343,4.26
76426,5.31
76884,5.61
68920,5.35
52733,3.87
63675,4.5
61460,4.07
83617,5.9
83314,6.3
62982,4.21
79902,7.36
67154,5.06
94229,5.64
60113,3.75
91020,6.42
62256,4.32
77010,4.15
78652,4.72
76132,5.01
95638,5.73
84316,5.85
68643,4.68
93435,5.82
92036,7.51
88355,6.98
95228,5.96
68326,4.92
94244,5.64
53035,3.7
96114,6.82
93711,5.87
84080,6.22
53949,3.82
55724,4.1
58385,4.16
74555,4.79
65613,4.43
95991,5.68
57264,4.31
96717,2.67
81215,6.72
84639,6.32
96751,3.06
58431,4.32
77993,4.43
62808,4.25
55801,4.15
56522,4.22
79602,5.71
95226,5.77
79511,6.08
94806,5.07
83423,5.38
54454,3.79
56762,3.96
99549,error
90306,5.43
62545,4.16
56078,4.07
71438,4.33
76202,5.14
71840,4.45
80551,5.7
61450,4.11
78598,4.68
95009,5.94
76599,5.05
80527,5.36
84737,7.44
60615,3.72
76181,5.1
73027,5.16
88568,7.36
95076,5.51
76034,5.09
99785,error
98264,3.31
99029,4.7
98671,3.23
99704,error
52341,4.0
62016,4.31
77079,4.12
92658,4.72
97384,3.8
92604,5.56
73738,5.22
75039,5.01
93643,6.69
73113,5.23
91616,6.02
53530,3.78
67801,5.85
97298,3.35
96752,5.33
98811,4.92
72451,4.44
85373,7.55
97835,5.27
56501,4.04
99621,error
74465,4.75
55775,3.98
62295,4.42
65446,4.47
92509,6.17
68509,4.64
95843,5.68
60038,3.8
68940,5.18
60922,3.76
57269,4.3
97437,4.09
65320,4.44
64002,4.54
85931,7.47
57436,4.47
79712,6.43
58562,4.67
76019,5.08
71449,4.4
75413,4.88
77651,4.2
66526,4.8
77231,4.15
98562,3.14
63878,4.34
62279,4.36
88511,7.36
75166,4.73
92285,8.18
70079,4.4
54856,3.91
84110,5.86
60022,3.78
55115,3.95
93530,7.13
74869,5.04
53213,3.81
62943,4.23
54703,3.89
95043,6.74
83230,5.19
96067,6.34
72945,4.61
58125,4.08
72199,4.36
52658,4.16
95208,5.8
68716,4.57
62882,4.19
84520,6.64
75106,4.91
73043,5.48
72411,4.39
52635,4.16
97410,4.94
78585,5.13
60460,3.86
63557,4.42
77293,4.15
85070,7.35
54737,3.94
61436,4.04
62909,4.27
59314,5.23
97228,3.35
62703,4.24
63367,4.34
76799,4.78
70505,4.37
93534,7.76
54836,4.2
54150,4.12
60107,3.82
76951,6.04
96137,6.36
53225,3.83
74953,4.67
54149,4.1
75483,4.75
64763,4.54
73194,5.23
68956,4.99
86446,7.82
66160,4.58
95693,5.7
65287,4.42
83318,5.89
71259,4.44
78069,4.67
63636,4.47
61841,3.98
78115,4.63
87010,7.35
63348,4.41
59821,4.53
74134,4.86
53223,3.87
70435,4.42
96760,3.01
65110,4.5
82301,5.81
64443,4.56
55398,4.08
59454,4.86
97225,3.41
63089,4.4
55079,4.06
56543,4.18
75071,4.97
94555,5.35
64081,4.54
79087,6.81
85730,7.6
62705,4.24
76574,4.73
67134,5.55
57636,5.02
62214,4.34
92615,4.72
56551,4.07
74851,5.1
75904,4.43
62995,4.25
78729,4.76
93012,6.17
60135,3.71
83523,4.68
76531,5.26
54637,3.9
55963,3.91
58040,4.4
80108,6.18
75368,4.86
66760,4.65
69032,5.54
68814,5.01
63881,4.26
57547,5.23
92333,8.1
81029,6.64
54153,3.96
61654,3.99
56585,4.03
99552,error
72013,4.41
97602,6.29
83644,5.92
72766,4.72
65205,4.47
77252,4.15
84536,7.61
54957,3.82
75431,4.74
76883,5.43
78064,4.69
76017,5.11
95937,5.74
54111,3.84
68463,4.54
99333,5.21
76064,5.03
83724,6.0
85365,7.35
83542,5.1
62424,4.13
91012,6.42
98321,3.1
75035,4.92
99507,error
99343,5.33
71136,4.37
65440,4.45
72613,4.5
64486,4.45
57717,5.28
55364,4.1
76537,4.86
91612,6.02
94583,5.54
93442,5.09
92236,7.71
62627,4.21
77995,4.4
92807,5.63
55310,4.16
71651,4.48
63368,4.34
74106,4.82
66007,4.6
79763,6.52
65742,4.46
57040,4.62
71119,4.37
85018,7.35
65023,4.5
98148,3.33
67842,5.8
57066,4.66
83427,5.35
85026,7.35
55910,3.99
58061,4.27
91393,5.85
58456,4.42
81020,6.98
97886,4.74
80013,6.16
58496,4.28
85007,7.35
70364,4.32
62323,4.29
99743,error
77563,4.36
85215,7.54
64670,4.49
73668,5.9
74881,5.09
60005,3.57
63620,4.5
54844,3.89
92227,7.67
98862,4.39
71138,4.37
61826,4.01
84002,6.08
88022,7.78
75458,4.87
78765,4.72
93116,5.5
71207,4.41
73047,5.44
97326,3.69
58228,4.03
56525,4.17
66724,4.65
57633,5.03
78046,5.21
68713,4.86
53403,3.8
77598,4.21
70461,4.54
54247,3.87
97078,3.57
85938,7.35
77957,4.25
63301,4.32
98903,5.21
69146,5.21
85251,7.35
63565,4.31
83847,4.75
54311,3.88
61439,4.02
75287,5.0
83205,5.57
60008,3.78
55427,4.13
58529,4.71
63023,4.39
96721,4.16
85377,7.62
71728,4.43
76858,5.65
64479,4.47
95067,5.76
53940,3.78
81034,6.65
96757,6.06
70756,4.39
94085,5.75
73068,5.13
72820,4.62
61818,4.08
80302,5.63
92663,4.72
63544,4.35
66713,4.67
81005,6.62
67583,5.42
95023,6.04
59332,5.19
59213,4.58
83244,5.84
73750,5.35
58310,4.18
76036,5.19
97487,4.07
89185,7.62
62253,4.26
97738,5.78
80444,4.96
90263,6.06
72123,4.46
55311,4.07
73731,5.5
54624,3.93
78648,4.57
54177,4.1
97378,3.77
98397,3.8
61501,4.24
60966,3.82
99768,error
98662,3.28
88020,7.81
72668,4.43
56386,3.68
95173,5.83
76469,5.65
60034,3.74
54861,3.83
63382,4.36
83636,5.92
86303,7.66
77358,4.38
78285,4.65
66524,4.65
68741,4.45
56138,4.33
80962,6.19
98223,2.98
60148,3.73
66112,4.61
60602,3.72
82701,5.56
75374,4.86
73502,5.41
67634,5.31
91979,6.28
98356,3.26
85352,7.78
58351,4.16
77284,4.15
71496,4.31
61402,4.0
77267,4.15
58758,4.29
65541,4.41
55991,3.99
74332,4.72
52556,4.15
94920,4.67
79738,6.27
55485,4.09
55929,3.84
66960,4.95
90051,5.72
96063,6.63
97913,5.85
83539,4.86
78829,5.03
70509,4.37
90016,5.72
65409,4.45
54977,3.82
78715,4.88
64082,4.56
62685,4.29
76446,5.39
90622,5.54
97123,3.57
76463,5.38
56459,3.94
61941,4.01
95424,6.03
76875,5.72
88264,6.95
56362,4.14
67336,4.66
55401,4.09
77042,4.15
75566,4.63
75424,4.9
80904,6.19
88433,6.97
77882,4.55
62711,4.21
54484,3.85
96047,6.07
68801,4.97
77051,4.25
86030,7.81
60564,3.71
83657,5.53
65618,4.5
82055,4.73
66502,4.85
84780,7.56
99755,error
53547,3.8
78225,4.62
70770,4.36
85733,7.62
88517,7.36
73074,5.13
57301,4.61
57075,4.42
53571,4.03
95456,4.26
73755,5.31
67475,4.98
70059,4.33
73461,4.88
58318,4.09
60684,3.72
96135,6.82
81122,7.14
93263,6.01
96722,5.19
91978,6.28
99174,4.92
67020,5.12
73070,5.2
67023,5.02
54546,4.09
89509,6.85
71272,4.39
85061,7.35
93630,5.96
75028,5.06
60411,3.74
60150,3.76
97759,5.68
62941,4.23
72156,4.45
59859,4.81
83271,5.48
99144,5.14
65702,4.48
71909,4.41
90014,5.72
68464,4.83
63463,4.31
95389,6.92
68932,5.1
71862,4.43
68902,5.0
98284,3.13
92103,5.76
98345,3.24
97836,5.04
70780,4.31
95984,6.39
99348,5.26
66636,4.71
74949,4.48
54724,3.84
73639,5.61
78666,4.63
67518,5.79
57724,5.21
94089,5.47
81090,6.42
76640,4.84
69201,5.3
98368,3.08
64118,4.61
53597,3.99
58702,4.34
62257,4.3
85740,7.67
52314,3.94
60950,3.7
78712,4.88
96105,6.77
80950,6.19
85357,7.79
56271,4.21
72025,4.45
53713,4.02
80929,6.42
91320,6.23
95116,5.83
90822,4.99
97355,3.87
53147,3.63
74421,4.89
59703,4.98
60804,3.71
70397,4.47
95205,5.8
84045,5.88
58759,4.38
93301,6.01
62716,4.24
58495,4.5
59521,4.66
66728,4.67
92161,5.81
81007,6.69
78152,4.65
92392,8.19
96158,7.2
60442,3.7
75227,4.9
55731,3.99
97537,5.44
67444,5.28
96119,6.44
88562,7.36
72113,4.32
76058,5.22
64859,4.58
83606,5.9
58324,4.18
84339,5.27
63104,4.31
76621,4.92
55347,3.97
65807,4.42
97491,4.45
76117,5.11
88045,7.78
77492,4.31
64016,4.54
78659,4.51
60805,3.72
70381,4.39
52330,4.01
97371,3.84
96024,6.18
95297,5.8
85364,7.43
76836,5.59
56136,4.38
75042,4.92
93456,6.2
92879,5.79
74854,5.0
78606,4.79
89121,7.65
